baseline_id,baseline,trial_id,group,attack_id,service_effect,evidence_class
B0,Workload identity + ABAC [21],cloud-A11-117,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-118,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-119,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-120,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-121,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-122,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-123,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-124,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-125,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-126,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-127,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-128,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-129,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-130,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-131,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-132,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-133,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-134,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-135,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-136,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-137,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-138,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-139,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-140,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-141,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-142,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-143,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-144,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-145,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-146,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-147,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-148,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-149,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-150,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-151,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-152,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-153,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-154,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-155,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-156,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-157,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-158,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-159,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-160,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-161,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-162,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-163,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-164,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-165,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-166,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-167,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-168,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-169,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-170,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-171,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-172,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-173,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-174,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-175,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-176,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-177,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-178,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-179,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-180,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-181,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-182,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-183,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-184,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-185,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-186,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-187,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-188,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-189,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-190,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-191,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-192,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-193,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-194,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-195,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-196,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-197,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-198,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-199,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-200,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-201,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-202,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-203,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-204,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-205,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-206,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-207,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-208,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-209,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-210,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-211,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-212,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-213,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-214,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-215,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-216,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-217,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-218,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-219,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-220,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-221,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-222,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-223,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-224,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-225,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-226,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-227,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-228,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-229,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-230,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-231,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-232,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-233,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-234,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-235,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-236,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-237,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-238,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-239,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-240,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-241,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-242,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-243,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-244,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-245,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-246,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-247,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-248,G3,A11,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-249,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A11-250,G3,A11,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-001,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-002,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-003,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-004,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-005,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-006,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-007,G3,A12,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-008,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-009,G3,A12,false,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-010,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-011,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-012,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-013,G3,A12,true,deterministic_derivation_from_manuscript_summary
B0,Workload identity + ABAC [21],cloud-A12-014,G3,A12,false,deterministic_derivation_from_manuscript_summary
