trial_id,initial_policy_decision,final_policy_decision,evidence_class
benign-1839,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1840,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1841,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1842,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1843,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1844,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1845,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1846,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1847,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1848,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1849,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1850,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1851,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1852,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1853,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1854,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1855,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1856,deny,permit,deterministic_derivation_from_manuscript_summary
benign-1857,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1858,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1859,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1860,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1861,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1862,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1863,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1864,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1865,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1866,deny,permit,deterministic_derivation_from_manuscript_summary
benign-1867,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1868,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1869,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1870,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1871,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1872,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1873,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1874,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1875,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1876,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1877,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1878,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1879,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1880,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1881,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1882,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1883,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1884,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1885,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1886,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1887,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1888,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1889,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1890,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1891,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1892,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1893,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1894,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1895,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1896,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1897,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1898,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1899,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1900,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1901,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1902,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1903,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1904,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1905,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1906,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1907,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1908,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1909,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1910,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1911,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1912,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1913,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1914,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1915,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1916,deny,permit,deterministic_derivation_from_manuscript_summary
benign-1917,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1918,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1919,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1920,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1921,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1922,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1923,permit,deny,deterministic_derivation_from_manuscript_summary
benign-1924,deny,permit,deterministic_derivation_from_manuscript_summary
benign-1925,permit,deny,deterministic_derivation_from_manuscript_summary
benign-1926,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1927,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1928,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1929,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1930,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1931,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1932,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1933,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1934,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1935,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1936,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1937,deny,permit,deterministic_derivation_from_manuscript_summary
benign-1938,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1939,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1940,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1941,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1942,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1943,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1944,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1945,permit,deny,deterministic_derivation_from_manuscript_summary
benign-1946,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1947,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1948,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1949,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1950,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1951,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1952,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1953,permit,deny,deterministic_derivation_from_manuscript_summary
benign-1954,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1955,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1956,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1957,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1958,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1959,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1960,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1961,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1962,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1963,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1964,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1965,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1966,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1967,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1968,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1969,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1970,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1971,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1972,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1973,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1974,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1975,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1976,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1977,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1978,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1979,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1980,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1981,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1982,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1983,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1984,deny,permit,deterministic_derivation_from_manuscript_summary
benign-1985,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1986,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1987,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1988,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1989,permit,permit,deterministic_derivation_from_manuscript_summary
benign-1990,permit,deny,deterministic_derivation_from_manuscript_summary
